id,content,source_type,publication_date,category,fact_check_url,explanation
3d81c334,New law allows Government to restrict access for posting certain content,fake_article,2025-03-19,science,https://truthmeter.example.com/new-law-allows,No such incident occurred. Image used was from an unrelated event.
4bc1a367,MP secretly met with foreign agent to discuss mind control technology,fake_article,2025-04-15,science,https://factcheck.example.org/mp-secretly-met,Misquotes public figure. Original statement was taken out of context.
c00995b6,"EXCLUSIVE: Political leader announces surprise causes, cites 'health conspiracy' as reason",fake_tweet,2025-04-02,security,https://verifynews.example.net/exclusive-political-leader,Classic fearmongering using technical jargon to sound credible while making impossible claims.
193491df,"LEAKED DOCUMENT: Tech conglomerate secretly collecting DNA through smart speakers, Economy in ruins",fake_tweet,2025-03-20,finance,https://factcheck.example.org/leaked-document-tech,Uses emotionally charged language and anonymous sources that cannot be verified.
3f58ffca,Hostile regime developing secret artificial intelligence capable of instant surveillance anywhere,fake_tweet,2025-04-02,politics,https://factcheck.example.org/hostile-regime-developing,Presents common statistical variation as unusual or dangerous without scientific basis.
14a464ac,New law allows Federal authorities to community service for posting certain content,fake_social,2025-04-10,science,https://debunker.example.org/new-law-allows,No scientific evidence supports this claim. Study cited doesn't exist.
3ff9769c,INSIDER REPORT: Banking corporation to replace 87% of workforce with AI by 2027,fake_article,2025-04-03,business,https://verifynews.example.net/insider-report-banking,Misrepresents how encryption works. Document cited is fabricated.
309be614,Anonymous whistleblower: Major corporation has been concealing environmental damage for decades,fake_tweet,2025-04-09,disaster,https://realitychecker.example.com/anonymous-whistleblower-major,Presents common side effect as unusual or dangerous without scientific basis.
69eec28e,"EXCLUSIVE: Sports star announces surprise disrupts, cites 'spiritual awakening' as reason",fake_tweet,2025-03-20,disaster,https://truthmeter.example.com/exclusive-sports-star,Classic fearmongering using technical jargon to sound credible while making impossible claims.
1d0ef923,Scientists baffled by mysterious structures appearing in strategic facility,fake_blog,2025-04-09,science,https://verifynews.example.net/scientists-baffled-by,Uses emotionally charged language and anonymous sources that cannot be verified.
8ded8dd2,Economic COLLAPSE imminent as Credit institution prepares to cancel all debts,fake_headline,2025-03-24,business,https://truthmeter.example.com/economic-collapse-imminent,No scientific evidence supports this claim. Study cited doesn't exist.
95bd4568,ALERT: Skincare product found to contain radioactive material linked to kidney failure,fake_blog,2025-04-05,politics,https://realitychecker.example.com/alert-skincare-product,Misrepresents how smartphone technology works. Document cited is fabricated.
70f92d25,Doctors won't tell you: cinnamon can eliminate {health_condition} overnight,fake_tweet,2025-04-14,environment,https://factcheck.example.org/doctors-won't-tell,Misquotes public figure. Original statement was taken out of context.
2d8f482c,Doctors won't tell you: cinnamon can eliminate {health_condition} overnight,fake_article,2025-03-18,health,https://factcheck.example.org/doctors-won't-tell,No such event occurred on this date. Image circulated was from a different incident.
c0b65a5a,Anonymous whistleblower: Scientific community has been suppressing alternative energy for decades,fake_tweet,2025-04-09,celebrity,https://factcheck.example.org/anonymous-whistleblower-scientific,Classic fearmongering using technical jargon to sound credible while making impossible claims.
58588825,"LEAKED DOCUMENT: Major corporation secretly testing experimental technology through public water supply, International aid requested",fake_headline,2025-03-28,science,https://verifynews.example.net/leaked-document-major,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
1006f8e1,CONFIRMED: Secret group found to be using toxic waste dumping in famous landmark,fake_social,2025-03-15,education,https://realitychecker.example.com/confirmed-secret-group,No scientific evidence supports this claim. Study cited doesn't exist.
8dfb1dcb,Scientists baffled by mysterious structures appearing in tech headquarters,fake_article,2025-03-19,education,https://debunker.example.org/scientists-baffled-by,Uses emotionally charged language and anonymous sources that cannot be verified.
fa9e74db,Doctors won't tell you: turmeric can eliminate {health_condition} overnight,fake_article,2025-04-08,celebrity,https://debunker.example.org/doctors-won't-tell,Misrepresents how data processing works. Document cited is fabricated.
8a38e3e6,URGENT: Common appliance recalled after being linked to house arrest,fake_tweet,2025-04-11,technology,https://realitychecker.example.com/urgent-common-appliance,Uses emotionally charged language and anonymous sources that cannot be verified.
2550a2a5,Award-winning director reveals shocking truth about sports business: 'This corruption goes to the highest levels',fake_tweet,2025-03-20,celebrity,https://verifynews.example.net/award-winning-director-reveals,Presents correlation as causation. Cherry-picks data while ignoring contradictory evidence.
2cc9f177,New study finds smart devices emit carcinogenic particles that causes immune suppression in elderly,fake_article,2025-03-31,sports,https://debunker.example.org/new-study-finds,Presents common routine occurrence as unusual or dangerous without scientific basis.
8c4dde45,Doctors won't tell you: coconut oil can eliminate {health_condition} overnight,fake_blog,2025-04-13,politics,https://verifynews.example.net/doctors-won't-tell,No such event occurred on this date. Image circulated was from a different incident.
890204be,URGENT: Widely used app recalled after being linked to house arrest,fake_article,2025-04-12,space,https://truthmeter.example.com/urgent-widely-used,No such policy has been announced or is being planned. Classic conspiracy theory narrative.
f1a36be9,New study finds household plants emit carcinogenic particles that causes developmental delays in genetically predisposed individuals,fake_blog,2025-03-27,health,https://factcheck.example.org/new-study-finds,No such event occurred on this date. Image circulated was from a different incident.
1e90b4c6,Scientists baffled by bizarre weather patterns appearing in strategic facility,fake_tweet,2025-03-27,space,https://verifynews.example.net/scientists-baffled-by,No such incident occurred. Image used was from an unrelated event.
5e1ce885,Scientists baffled by unidentified flying objects appearing in financial district,fake_article,2025-04-02,business,https://factcheck.example.org/scientists-baffled-by,Misrepresents how artificial intelligence works. Document cited is fabricated.
b086af22,New study finds packaged foods emit nanobots that causes psychological dependency in teenagers,fake_tweet,2025-03-28,space,https://truthmeter.example.com/new-study-finds,Completely fabricated story with no basis in reality. No such announcement was made.
bfa14461,"LEAKED DOCUMENT: Government agency secretly conducting experiments through mobile phones, Critical shortage of supplies",fake_tweet,2025-04-07,security,https://truthmeter.example.com/leaked-document-government,Presents common common symptom as unusual or dangerous without scientific basis.
dbd2969d,"LEAKED DOCUMENT: Major corporation secretly testing experimental technology through mobile phones, Economy in ruins",fake_blog,2025-03-29,business,https://verifynews.example.net/leaked-document-major,Accusations not supported by evidence. No investigations have found such practices.
3dd5398b,Doctors won't tell you: coconut oil can eliminate {health_condition} overnight,fake_tweet,2025-04-09,health,https://verifynews.example.net/doctors-won't-tell,Misquotes public figure. Original statement was taken out of context.
a9f5734c,Anonymous whistleblower: Banking industry has been covering up critical evidence for decades,fake_article,2025-04-13,security,https://realitychecker.example.com/anonymous-whistleblower-banking,No such event occurred on this date. Image circulated was from a different incident.
43773109,"Famous fashion icon investigated for tax evasion, faces complete asset seizure",fake_article,2025-03-22,celebrity,https://factcheck.example.org/famous-fashion-icon,No such policy has been announced or is being planned. Classic conspiracy theory narrative.
0f318af6,Scientists baffled by strange light patterns appearing in major university,fake_social,2025-04-10,politics,https://debunker.example.org/scientists-baffled-by,Misquotes public figure. Original statement was taken out of context.
c26ae766,Anonymous whistleblower: Scientific community has been distorting historical facts for decades,fake_headline,2025-03-15,sports,https://realitychecker.example.com/anonymous-whistleblower-scientific,Misquotes public figure. Original statement was taken out of context.
4cc69b2a,INSIDER REPORT: Energy company to replace 78% of workforce with AI by 2026,fake_blog,2025-04-15,space,https://factcheck.example.org/insider-report-energy,Classic fearmongering using technical jargon to sound credible while making impossible claims.
e5f2ce5b,"BREAKING: Researchers discovers that household spice reverses 83% of COVID cases, International agency suppressing evidence",fake_tweet,2025-04-13,celebrity,https://verifynews.example.net/breaking-researchers-discovers,Misquotes public figure. Original statement was taken out of context.
53fb27d4,Anonymous whistleblower: Banking industry has been distorting historical facts for decades,fake_headline,2025-03-20,politics,https://debunker.example.org/anonymous-whistleblower-banking,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
c69f9331,Chemical leak Destroys government building! International aid requested. Government covering up actual damage costs.,fake_blog,2025-04-09,celebrity,https://debunker.example.org/chemical-leak-destroys,No such event occurred on this date. Image circulated was from a different incident.
39dc1363,Nuclear incident Destroys historic site! Infrastructure collapsed. Government covering up actual casualty figures.,fake_social,2025-04-04,celebrity,https://factcheck.example.org/nuclear-incident-destroys,No scientific evidence supports this claim. Study cited doesn't exist.
f3517474,"EXCLUSIVE: Celebrity announces surprise prevents, cites 'conspiracy revelation' as reason",fake_article,2025-04-07,disaster,https://realitychecker.example.com/exclusive-celebrity-announces,Accusations not supported by evidence. No investigations have found such practices.
bfe4999e,Volcanic eruption Destroys famous landmark! Infrastructure collapsed. Government covering up actual recovery timeline.,fake_article,2025-03-23,disaster,https://factcheck.example.org/volcanic-eruption-destroys,No such law has been proposed or passed. Uses political division to spread false information.
b501449f,Opposition leader secretly met with banned journalist to discuss population control,fake_tweet,2025-04-10,business,https://realitychecker.example.com/opposition-leader-secretly,No such incident occurred. Image used was from an unrelated event.
b8914ef4,INSIDER REPORT: Media company to replace 87% of workforce with AI by 2025,fake_tweet,2025-04-11,finance,https://truthmeter.example.com/insider-report-media,No scientific evidence supports this claim. Study cited doesn't exist.
5630fb63,Scientists baffled by unusual electronic disturbances appearing in strategic facility,fake_headline,2025-03-17,sports,https://debunker.example.org/scientists-baffled-by,No such event occurred on this date. Image circulated was from a different incident.
c19e9b2d,ALERT: Skincare product found to contain undisclosed drug linked to rare cancer,fake_blog,2025-03-25,health,https://truthmeter.example.com/alert-skincare-product,Presents common standard procedure as unusual or dangerous without scientific basis.
b4273991,"LEAKED DOCUMENT: Banking industry secretly altering memories through vaccination programs, State of emergency declared",fake_tweet,2025-03-25,security,https://truthmeter.example.com/leaked-document-banking,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
4e10ce8d,"EXCLUSIVE: Political leader announces surprise triggers, cites 'ancient prophecy' as reason",fake_article,2025-04-12,space,https://truthmeter.example.com/exclusive-political-leader,Presents common side effect as unusual or dangerous without scientific basis.
8d228c3e,Scientists baffled by unexplained animal behavior appearing in historic site,fake_social,2025-03-25,sports,https://verifynews.example.net/scientists-baffled-by,Classic fearmongering using technical jargon to sound credible while making impossible claims.
b74468c1,CONFIRMED: Whistleblower found to be using price fixing in major city,fake_article,2025-03-26,sports,https://verifynews.example.net/confirmed-whistleblower-found,Misrepresents how machine learning works. Document cited is fabricated.
6559958c,"Famous TV personality investigated for illegal surveillance, faces mandatory public apology",fake_headline,2025-04-13,security,https://debunker.example.org/famous-tv-personality,No scientific evidence supports this claim. Study cited doesn't exist.
465bcc00,Anonymous whistleblower: Tech conglomerate has been hiding surveillance technologies for decades,fake_headline,2025-04-08,celebrity,https://debunker.example.org/anonymous-whistleblower-tech,No such law has been proposed or passed. Uses cultural tensions to spread false information.
ddac6a6e,Scientists baffled by unexplained disappearances appearing in strategic facility,fake_tweet,2025-03-17,security,https://debunker.example.org/scientists-baffled-by,Presents common expected outcome as unusual or dangerous without scientific basis.
f0bdd014,"Famous actor investigated for identity theft scheme, faces complete asset seizure",fake_tweet,2025-03-25,disaster,https://realitychecker.example.com/famous-actor-investigated,Misquotes public figure. Original statement was taken out of context.
4b4d5d0a,Anonymous whistleblower: Educational system has been withholding crucial health information for decades,fake_blog,2025-04-09,education,https://truthmeter.example.com/anonymous-whistleblower-educational,Misrepresents scientific research; no credible studies support this claim. Uses conspiratorial framing.
ec35dc94,Fashion icon reveals shocking truth about sports business: 'The evidence was destroyed',fake_headline,2025-03-16,security,https://factcheck.example.org/fashion-icon-reveals,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
b0d2eab9,"EXCLUSIVE: Military general announces surprise destroys, cites 'parallel universe evidence' as reason",fake_headline,2025-03-15,finance,https://verifynews.example.net/exclusive-military-general,No such law has been proposed or passed. Uses national security worries to spread false information.
ed1f8b06,Nuclear-capable state developing secret autonomous system capable of triggering health crises,fake_article,2025-04-01,disaster,https://realitychecker.example.com/nuclear-capable-state-developing,Presents correlation as causation. Cherry-picks data while ignoring contradictory evidence.
46ba05f3,Scientists confirm specific breathing technique cures Alzheimer's in 97% of patients,fake_headline,2025-03-29,security,https://realitychecker.example.com/scientists-confirm-specific,Misquotes public figure. Original statement was taken out of context.
12e16540,Anonymous whistleblower: Media organization has been withholding crucial health information for decades,fake_article,2025-03-17,sports,https://truthmeter.example.com/anonymous-whistleblower-media,No such incident occurred. Image used was from an unrelated event.
5e15be38,"LEAKED DOCUMENT: Religious institution secretly collecting DNA through mobile phones, Critical shortage of supplies",fake_headline,2025-03-26,politics,https://factcheck.example.org/leaked-document-religious,Misrepresents scientific research; no credible studies support this claim. Uses conspiratorial framing.
800a3cf6,"LEAKED DOCUMENT: Military complex secretly testing experimental technology through wearable technology, Massive evacuation ordered",fake_article,2025-04-02,celebrity,https://truthmeter.example.com/leaked-document-military,No such incident occurred. Image used was from an unrelated event.
ea9f9036,Scientists baffled by bizarre weather patterns appearing in tech headquarters,fake_headline,2025-04-08,business,https://verifynews.example.net/scientists-baffled-by,Accusations not supported by evidence. No investigations have found such practices.
b85e1528,Economic COLLAPSE imminent as Major investment firm prepares to collapse the currency,fake_blog,2025-04-01,entertainment,https://realitychecker.example.com/economic-collapse-imminent,Uses emotionally charged language and anonymous sources that cannot be verified.
6847fce1,Doctors won't tell you: lemon water can eliminate {health_condition} overnight,fake_tweet,2025-03-30,health,https://verifynews.example.net/doctors-won't-tell,No such incident occurred. Image used was from an unrelated event.
98c936f0,Doctors won't tell you: honey can eliminate {health_condition} overnight,fake_article,2025-04-09,sports,https://realitychecker.example.com/doctors-won't-tell,Uses emotionally charged language and anonymous sources that cannot be verified.
18c8e459,"EXCLUSIVE: President announces surprise destroys, cites 'parallel universe evidence' as reason",fake_headline,2025-04-05,technology,https://realitychecker.example.com/exclusive-president-announces,No scientific evidence supports this claim. Study cited doesn't exist.
f21aabaf,MP secretly met with conspiracy theorist to discuss mind control technology,fake_tweet,2025-03-21,space,https://debunker.example.org/mp-secretly-met,Completely fabricated story with no basis in reality. No such announcement was made.
bfe8fedd,"LEAKED DOCUMENT: Major corporation secretly implanting thoughts through banking systems, State of emergency declared",fake_headline,2025-03-20,sports,https://factcheck.example.org/leaked-document-major,Misquotes public figure. Original statement was taken out of context.
4f7767c8,Economic COLLAPSE imminent as Credit institution prepares to manipulate interest rates,fake_article,2025-04-13,environment,https://realitychecker.example.com/economic-collapse-imminent,Misrepresents scientific research; no credible studies support this claim. Uses conspiratorial framing.
0c999c1e,Scientists baffled by mysterious health symptoms appearing in tech headquarters,fake_blog,2025-03-28,business,https://truthmeter.example.com/scientists-baffled-by,No such law has been proposed or passed. Uses political division to spread false information.
22002a3d,"Famous director sentenced for intellectual property theft, faces lifetime ban",fake_headline,2025-03-24,technology,https://debunker.example.org/famous-director-sentenced,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
5e61e479,Famous musician reveals shocking truth about food industry: 'They've been controlling us for years',fake_social,2025-04-08,finance,https://debunker.example.org/famous-musician-reveals,Presents common standard procedure as unusual or dangerous without scientific basis.
d343b807,ALERT: Pet food found to contain mind-altering substance linked to birth defects,fake_blog,2025-03-31,entertainment,https://realitychecker.example.com/alert-pet-food,No such law has been proposed or passed. Uses cultural tensions to spread false information.
8f30007a,CONFIRMED: Medical team found to be using human experiments in historic site,fake_blog,2025-04-02,education,https://factcheck.example.org/confirmed-medical-team,Dangerous health misinformation. No scientific studies support this claim and it contradicts established medical knowledge.
2c2f3a70,Government to implement mandatory mandatory medication starting early 2026,fake_article,2025-03-28,politics,https://factcheck.example.org/government-to-implement,Completely fabricated story with no basis in reality. No such announcement was made.
8156a219,"LEAKED DOCUMENT: Scientific community secretly tracking users through smart speakers, Millions affected",fake_tweet,2025-04-04,science,https://verifynews.example.net/leaked-document-scientific,No scientific evidence supports this claim. Study cited doesn't exist.
11c69804,Hostile regime developing secret electromagnetic pulse device capable of triggering health crises,fake_blog,2025-04-02,disaster,https://realitychecker.example.com/hostile-regime-developing,No such event occurred on this date. Image circulated was from a different incident.
1c009f90,Doctors won't tell you: turmeric can eliminate {health_condition} overnight,fake_social,2025-03-26,celebrity,https://verifynews.example.net/doctors-won't-tell,Presents common typical pattern as unusual or dangerous without scientific basis.
3cd036f1,Economic COLLAPSE imminent as Cryptocurrency exchange prepares to freeze all assets,fake_social,2025-03-27,science,https://debunker.example.org/economic-collapse-imminent,No such law has been proposed or passed. Uses social unrest to spread false information.
1498b03f,"BREAKING: Anonymous source discovers that smartphone app prevents 91% of aging process, Health ministry suppressing evidence",fake_social,2025-03-28,environment,https://factcheck.example.org/breaking-anonymous-source,No such policy has been announced or is being planned. Classic conspiracy theory narrative.
b0144ec3,Governor secretly met with banned journalist to discuss surveillance program,fake_article,2025-03-22,environment,https://verifynews.example.net/governor-secretly-met,Completely fabricated story with no basis in reality. No such announcement was made.
d9887763,URGENT: Fast food item recalled after being linked to billions in fines,fake_tweet,2025-03-31,environment,https://factcheck.example.org/urgent-fast-food,Misrepresents scientific research; no credible studies support this claim. Uses conspiratorial framing.
